model_seed,batch_index,arm,component,zero_relation,cosine,relative_l2,max_abs,reference_norm,candidate_norm,finite,passed,comparison_kind
0,3,fixedpred,parameter:5.bias,nonzero,1.0,0.0,0.0,0.17865326986340124,0.17865326986340124,True,True,parameter_after_optimizer_step
0,3,fixedpred,parameter:5.weight,nonzero,1.0000000000000009,0.0,0.0,1.8204447951166451,1.8204447951166451,True,True,parameter_after_optimizer_step
0,3,joint_vjp,gradient:0.0.bias,nonzero,1.0000000000000002,0.0,0.0,0.007523633127883474,0.007523633127883474,True,True,endpoint_gradient
0,3,joint_vjp,gradient:0.0.weight,nonzero,1.0000000000000002,0.0,0.0,0.012485334040377745,0.012485334040377745,True,True,endpoint_gradient
0,3,joint_vjp,gradient:1.0.bias,nonzero,0.9999999999999998,0.0,0.0,0.011572761576412884,0.011572761576412884,True,True,endpoint_gradient
0,3,joint_vjp,gradient:1.0.weight,nonzero,1.0000000000000002,0.0,0.0,0.04394426642831143,0.04394426642831143,True,True,endpoint_gradient
0,3,joint_vjp,gradient:3.0.bias,nonzero,1.0,0.0,0.0,0.021223027442118625,0.021223027442118625,True,True,endpoint_gradient
0,3,joint_vjp,gradient:3.0.weight,nonzero,0.9999999999999842,0.0,0.0,0.08092319680408784,0.08092319680408784,True,True,endpoint_gradient
0,3,joint_vjp,gradient:4.0.bias,nonzero,1.0000000000000002,0.0,0.0,0.036097206759942546,0.036097206759942546,True,True,endpoint_gradient
0,3,joint_vjp,gradient:4.0.weight,nonzero,0.9999999999999971,0.0,0.0,0.04550804935727613,0.04550804935727613,True,True,endpoint_gradient
0,3,joint_vjp,gradient:5.bias,nonzero,1.0,0.0,0.0,0.06581239863616475,0.06581239863616475,True,True,endpoint_gradient
0,3,joint_vjp,gradient:5.weight,nonzero,1.0000000000000007,0.0,0.0,0.04681874039820479,0.04681874039820479,True,True,endpoint_gradient
0,3,joint_vjp,parameter:0.0.bias,nonzero,1.0,0.0,0.0,0.3551069625637362,0.3551069625637362,True,True,parameter_after_optimizer_step
0,3,joint_vjp,parameter:0.0.weight,nonzero,1.0000000000000004,0.0,0.0,1.4162496961215962,1.4162496961215962,True,True,parameter_after_optimizer_step
0,3,joint_vjp,parameter:1.0.bias,nonzero,1.0,0.0,0.0,0.15985029734517958,0.15985029734517958,True,True,parameter_after_optimizer_step
0,3,joint_vjp,parameter:1.0.weight,nonzero,1.0,0.0,0.0,2.311792808342074,2.311792808342074,True,True,parameter_after_optimizer_step
0,3,joint_vjp,parameter:3.0.bias,nonzero,1.0000000000000002,0.0,0.0,0.29565527279563125,0.29565527279563125,True,True,parameter_after_optimizer_step
0,3,joint_vjp,parameter:3.0.weight,nonzero,0.9999999999999806,0.0,0.0,6.310399162887494,6.310399162887494,True,True,parameter_after_optimizer_step
0,3,joint_vjp,parameter:4.0.bias,nonzero,1.0,0.0,0.0,0.4806907716076209,0.4806907716076209,True,True,parameter_after_optimizer_step
0,3,joint_vjp,parameter:4.0.weight,nonzero,0.9999999999999944,0.0,0.0,5.247118216753069,5.247118216753069,True,True,parameter_after_optimizer_step
0,3,joint_vjp,parameter:5.bias,nonzero,1.0,0.0,0.0,0.17865326986340124,0.17865326986340124,True,True,parameter_after_optimizer_step
0,3,joint_vjp,parameter:5.weight,nonzero,1.0000000000000009,0.0,0.0,1.8204447951166451,1.8204447951166451,True,True,parameter_after_optimizer_step
0,4,fixedpred,gradient:0.0.bias,nonzero,1.0,0.0,0.0,0.004416519754968465,0.004416519754968465,True,True,endpoint_gradient
0,4,fixedpred,gradient:0.0.weight,nonzero,1.0000000000000002,0.0,0.0,0.010122691748375984,0.010122691748375984,True,True,endpoint_gradient
0,4,fixedpred,gradient:1.0.bias,nonzero,1.0,0.0,0.0,0.012077910166921748,0.012077910166921748,True,True,endpoint_gradient
0,4,fixedpred,gradient:1.0.weight,nonzero,0.9999999999999999,0.0,0.0,0.041646394050878784,0.041646394050878784,True,True,endpoint_gradient
0,4,fixedpred,gradient:3.0.bias,nonzero,1.0000000000000002,0.0,0.0,0.019343536708669437,0.019343536708669437,True,True,endpoint_gradient
0,4,fixedpred,gradient:3.0.weight,nonzero,0.9999999999999893,0.0,0.0,0.0710071584307712,0.0710071584307712,True,True,endpoint_gradient
0,4,fixedpred,gradient:4.0.bias,nonzero,1.0,0.0,0.0,0.0372765436640577,0.0372765436640577,True,True,endpoint_gradient
0,4,fixedpred,gradient:4.0.weight,nonzero,0.9999999999999957,0.0,0.0,0.04048352611350899,0.04048352611350899,True,True,endpoint_gradient
0,4,fixedpred,gradient:5.bias,nonzero,1.0,0.0,0.0,0.06459724549503834,0.06459724549503834,True,True,endpoint_gradient
0,4,fixedpred,gradient:5.weight,nonzero,1.0000000000000004,0.0,0.0,0.04599310301840463,0.04599310301840463,True,True,endpoint_gradient
0,4,fixedpred,parameter:0.0.bias,nonzero,0.9999999999999998,0.0,0.0,0.3551058425263977,0.3551058425263977,True,True,parameter_after_optimizer_step
0,4,fixedpred,parameter:0.0.weight,nonzero,1.0,0.0,0.0,1.4162495175573777,1.4162495175573777,True,True,parameter_after_optimizer_step
0,4,fixedpred,parameter:1.0.bias,nonzero,0.9999999999999999,0.0,0.0,0.15984610680876454,0.15984610680876454,True,True,parameter_after_optimizer_step
0,4,fixedpred,parameter:1.0.weight,nonzero,0.9999999999999996,0.0,0.0,2.311792449578632,2.311792449578632,True,True,parameter_after_optimizer_step
0,4,fixedpred,parameter:3.0.bias,nonzero,1.0,0.0,0.0,0.295657923235041,0.295657923235041,True,True,parameter_after_optimizer_step
0,4,fixedpred,parameter:3.0.weight,nonzero,0.9999999999999841,0.0,0.0,6.310398906867622,6.310398906867622,True,True,parameter_after_optimizer_step
0,4,fixedpred,parameter:4.0.bias,nonzero,1.0000000000000002,0.0,0.0,0.4806936427934055,0.4806936427934055,True,True,parameter_after_optimizer_step
