run_id,experiment_id,status,stage,dataset,model,method,eta,inference_steps,model_seed,split_seed,config_sha256,git_commit,torch2pc_commit,run_directory,started_utc,finished_utc,test_evaluated,notes,best_epoch,epochs_completed,model_parameter_count,best_validation_metric,primary_metric,total_training_time_sec,split_files,split_sha256,environment_lock_sha256,mean_epoch_time_sec,median_epoch_time_sec,runtime_device,runtime_device_name,torch_version,hip_version,test_loss,test_accuracy,test_macro_f1,peak_gpu_memory_allocated_bytes,peak_gpu_memory_reserved_bytes
20260713T002552Z-3b957825,pilot-mnist-strict-s40-47667fbfd5-6313c899-91107ec7,completed,pilot,MNIST,lenet_classic,strict,0.01,20,40,42,47667fbfd59805d79e4f2b09d2e3a26f6857e1e227fd26a6fc825efb0addb567,6313c8995a3317de03806ea80576a7f779ee9823,00c6c50ee3540537bbb56ab2b6567b541f42b093,results/runs/pilot-mnist-strict-s40-47667fbfd5-6313c899-91107ec7/20260713T002552Z-3b957825,2026-07-13T00:25:52Z,2026-07-13T00:26:09Z,False,,3,3,61706,0.8647408297945105,macro_f1,16.081517330003408,['results/splits/MNIST_train-validation_seed42_subset12000_val0p15.npz'],{'MNIST_train-validation_seed42_subset12000_val0p15.npz': '6c6f8748f1003f079bd425b2470544c76c376537ce3707985c06ed85755279f4'},91107ec7a29950819b7975670fb3108178688e6dc4461075a317ecc1a8681a9d,,,,,,,,,,,
20260713T002614Z-87e1c45b,pilot-mnist-strict-s41-bbedbd0ade-6313c899-91107ec7,completed,pilot,MNIST,lenet_classic,strict,0.01,20,41,42,bbedbd0ade12d140d7b788866d71e3c33e769ed2bfe79d69696c11b3796a0100,6313c8995a3317de03806ea80576a7f779ee9823,00c6c50ee3540537bbb56ab2b6567b541f42b093,results/runs/pilot-mnist-strict-s41-bbedbd0ade-6313c899-91107ec7/20260713T002614Z-87e1c45b,2026-07-13T00:26:14Z,2026-07-13T00:26:31Z,False,,3,3,61706,0.8729777156113574,macro_f1,16.11787294899841,['results/splits/MNIST_train-validation_seed42_subset12000_val0p15.npz'],{'MNIST_train-validation_seed42_subset12000_val0p15.npz': '6c6f8748f1003f079bd425b2470544c76c376537ce3707985c06ed85755279f4'},91107ec7a29950819b7975670fb3108178688e6dc4461075a317ecc1a8681a9d,,,,,,,,,,,
20260713T002635Z-1562cfa0,pilot-mnist-strict-s42-dc626262b7-6313c899-91107ec7,completed,pilot,MNIST,lenet_classic,strict,0.01,20,42,42,dc626262b76109de7b39fa86727fbcbe085c2af2642718066536288d3b566546,6313c8995a3317de03806ea80576a7f779ee9823,00c6c50ee3540537bbb56ab2b6567b541f42b093,results/runs/pilot-mnist-strict-s42-dc626262b7-6313c899-91107ec7/20260713T002635Z-1562cfa0,2026-07-13T00:26:35Z,2026-07-13T00:26:53Z,False,,3,3,61706,0.8714000665673256,macro_f1,15.95849399400322,['results/splits/MNIST_train-validation_seed42_subset12000_val0p15.npz'],{'MNIST_train-validation_seed42_subset12000_val0p15.npz': '6c6f8748f1003f079bd425b2470544c76c376537ce3707985c06ed85755279f4'},91107ec7a29950819b7975670fb3108178688e6dc4461075a317ecc1a8681a9d,,,,,,,,,,,
20260713T002657Z-b2e2ed0d,pilot-mnist-strict-s40-7e007ad546-6313c899-91107ec7,completed,pilot,MNIST,lenet_classic,strict,0.05,10,40,42,7e007ad5469ac6ea9aa58d7a3c3f7dd885d5b5bcb776a32fe4f09f8bfe402b67,6313c8995a3317de03806ea80576a7f779ee9823,00c6c50ee3540537bbb56ab2b6567b541f42b093,results/runs/pilot-mnist-strict-s40-7e007ad546-6313c899-91107ec7/20260713T002657Z-b2e2ed0d,2026-07-13T00:26:57Z,2026-07-13T00:27:12Z,False,,3,3,61706,0.8891935713206932,macro_f1,12.998282168002333,['results/splits/MNIST_train-validation_seed42_subset12000_val0p15.npz'],{'MNIST_train-validation_seed42_subset12000_val0p15.npz': '6c6f8748f1003f079bd425b2470544c76c376537ce3707985c06ed85755279f4'},91107ec7a29950819b7975670fb3108178688e6dc4461075a317ecc1a8681a9d,,,,,,,,,,,
20260713T002716Z-4fc63efc,pilot-mnist-strict-s41-2c89aa1252-6313c899-91107ec7,completed,pilot,MNIST,lenet_classic,strict,0.05,10,41,42,2c89aa1252031908067ec9febaf13a4e355481e9339e076f098576e1c3f83388,6313c8995a3317de03806ea80576a7f779ee9823,00c6c50ee3540537bbb56ab2b6567b541f42b093,results/runs/pilot-mnist-strict-s41-2c89aa1252-6313c899-91107ec7/20260713T002716Z-4fc63efc,2026-07-13T00:27:16Z,2026-07-13T00:27:30Z,False,,3,3,61706,0.8911526052120141,macro_f1,13.023744415000692,['results/splits/MNIST_train-validation_seed42_subset12000_val0p15.npz'],{'MNIST_train-validation_seed42_subset12000_val0p15.npz': '6c6f8748f1003f079bd425b2470544c76c376537ce3707985c06ed85755279f4'},91107ec7a29950819b7975670fb3108178688e6dc4461075a317ecc1a8681a9d,,,,,,,,,,,
20260713T002735Z-d198838a,pilot-mnist-strict-s42-bdc3d1405b-6313c899-91107ec7,completed,pilot,MNIST,lenet_classic,strict,0.05,10,42,42,bdc3d1405b18d032e4f4d94915035a00d0cd66fbe9e94c540f9f3eb98d5c1534,6313c8995a3317de03806ea80576a7f779ee9823,00c6c50ee3540537bbb56ab2b6567b541f42b093,results/runs/pilot-mnist-strict-s42-bdc3d1405b-6313c899-91107ec7/20260713T002735Z-d198838a,2026-07-13T00:27:35Z,2026-07-13T00:27:49Z,False,,3,3,61706,0.8873691841185385,macro_f1,12.920446198004356,['results/splits/MNIST_train-validation_seed42_subset12000_val0p15.npz'],{'MNIST_train-validation_seed42_subset12000_val0p15.npz': '6c6f8748f1003f079bd425b2470544c76c376537ce3707985c06ed85755279f4'},91107ec7a29950819b7975670fb3108178688e6dc4461075a317ecc1a8681a9d,,,,,,,,,,,
20260713T002753Z-4171f759,pilot-mnist-strict-s40-d0b0be4bf1-6313c899-91107ec7,completed,pilot,MNIST,lenet_classic,strict,0.05,20,40,42,d0b0be4bf10e92705653f570f575e8abfe69d8541b81eb8cd0bb4f61fd881775,6313c8995a3317de03806ea80576a7f779ee9823,00c6c50ee3540537bbb56ab2b6567b541f42b093,results/runs/pilot-mnist-strict-s40-d0b0be4bf1-6313c899-91107ec7/20260713T002753Z-4171f759,2026-07-13T00:27:53Z,2026-07-13T00:28:11Z,False,,3,3,61706,0.8926605001848447,macro_f1,16.049082743997133,['results/splits/MNIST_train-validation_seed42_subset12000_val0p15.npz'],{'MNIST_train-validation_seed42_subset12000_val0p15.npz': '6c6f8748f1003f079bd425b2470544c76c376537ce3707985c06ed85755279f4'},91107ec7a29950819b7975670fb3108178688e6dc4461075a317ecc1a8681a9d,,,,,,,,,,,
20260713T002815Z-0c9ea90f,pilot-mnist-strict-s41-81edefa12d-6313c899-91107ec7,completed,pilot,MNIST,lenet_classic,strict,0.05,20,41,42,81edefa12db611b99cca2322a0c171a12e79ad558c06f513be5607527c377f82,6313c8995a3317de03806ea80576a7f779ee9823,00c6c50ee3540537bbb56ab2b6567b541f42b093,results/runs/pilot-mnist-strict-s41-81edefa12d-6313c899-91107ec7/20260713T002815Z-0c9ea90f,2026-07-13T00:28:15Z,2026-07-13T00:28:32Z,False,,3,3,61706,0.894407663818051,macro_f1,15.935058255003241,['results/splits/MNIST_train-validation_seed42_subset12000_val0p15.npz'],{'MNIST_train-validation_seed42_subset12000_val0p15.npz': '6c6f8748f1003f079bd425b2470544c76c376537ce3707985c06ed85755279f4'},91107ec7a29950819b7975670fb3108178688e6dc4461075a317ecc1a8681a9d,,,,,,,,,,,
20260713T002837Z-a16f64f5,pilot-mnist-strict-s42-5174271f92-6313c899-91107ec7,completed,pilot,MNIST,lenet_classic,strict,0.05,20,42,42,5174271f9246bd1be91793aba187c2a79fba34544e3f2cb5e7ad34ee5ac91ce8,6313c8995a3317de03806ea80576a7f779ee9823,00c6c50ee3540537bbb56ab2b6567b541f42b093,results/runs/pilot-mnist-strict-s42-5174271f92-6313c899-91107ec7/20260713T002837Z-a16f64f5,2026-07-13T00:28:37Z,2026-07-13T00:28:54Z,False,,3,3,61706,0.8943452118469277,macro_f1,16.08113867200518,['results/splits/MNIST_train-validation_seed42_subset12000_val0p15.npz'],{'MNIST_train-validation_seed42_subset12000_val0p15.npz': '6c6f8748f1003f079bd425b2470544c76c376537ce3707985c06ed85755279f4'},91107ec7a29950819b7975670fb3108178688e6dc4461075a317ecc1a8681a9d,,,,,,,,,,,
20260713T002859Z-30f7cf01,pilot-mnist-strict-s40-6a89cd73be-6313c899-91107ec7,completed,pilot,MNIST,lenet_classic,strict,0.1,10,40,42,6a89cd73be8b237ab458a1f32ef8240f408ae21af5d59040ac03a81a53d65df2,6313c8995a3317de03806ea80576a7f779ee9823,00c6c50ee3540537bbb56ab2b6567b541f42b093,results/runs/pilot-mnist-strict-s40-6a89cd73be-6313c899-91107ec7/20260713T002859Z-30f7cf01,2026-07-13T00:28:59Z,2026-07-13T00:29:13Z,False,,3,3,61706,0.8950050683433319,macro_f1,13.127052542997262,['results/splits/MNIST_train-validation_seed42_subset12000_val0p15.npz'],{'MNIST_train-validation_seed42_subset12000_val0p15.npz': '6c6f8748f1003f079bd425b2470544c76c376537ce3707985c06ed85755279f4'},91107ec7a29950819b7975670fb3108178688e6dc4461075a317ecc1a8681a9d,,,,,,,,,,,
20260713T002917Z-b66f4b54,pilot-mnist-strict-s41-38663b0455-6313c899-91107ec7,completed,pilot,MNIST,lenet_classic,strict,0.1,10,41,42,38663b04550418d73abf37c14215f5b7f122f0393a9c358b146fbe28dca3f76a,6313c8995a3317de03806ea80576a7f779ee9823,00c6c50ee3540537bbb56ab2b6567b541f42b093,results/runs/pilot-mnist-strict-s41-38663b0455-6313c899-91107ec7/20260713T002917Z-b66f4b54,2026-07-13T00:29:17Z,2026-07-13T00:29:32Z,False,,3,3,61706,0.8937954394535108,macro_f1,13.021441276996484,['results/splits/MNIST_train-validation_seed42_subset12000_val0p15.npz'],{'MNIST_train-validation_seed42_subset12000_val0p15.npz': '6c6f8748f1003f079bd425b2470544c76c376537ce3707985c06ed85755279f4'},91107ec7a29950819b7975670fb3108178688e6dc4461075a317ecc1a8681a9d,,,,,,,,,,,
20260713T002936Z-3fd5766c,pilot-mnist-strict-s42-72001caeb8-6313c899-91107ec7,completed,pilot,MNIST,lenet_classic,strict,0.1,10,42,42,72001caeb876eeec4e4c586f605a29ee0ded4007f083a749e2cd57a8b18c867b,6313c8995a3317de03806ea80576a7f779ee9823,00c6c50ee3540537bbb56ab2b6567b541f42b093,results/runs/pilot-mnist-strict-s42-72001caeb8-6313c899-91107ec7/20260713T002936Z-3fd5766c,2026-07-13T00:29:36Z,2026-07-13T00:29:51Z,False,,3,3,61706,0.8954892302779864,macro_f1,13.225608490000013,['results/splits/MNIST_train-validation_seed42_subset12000_val0p15.npz'],{'MNIST_train-validation_seed42_subset12000_val0p15.npz': '6c6f8748f1003f079bd425b2470544c76c376537ce3707985c06ed85755279f4'},91107ec7a29950819b7975670fb3108178688e6dc4461075a317ecc1a8681a9d,,,,,,,,,,,
20260713T002955Z-2c39825d,pilot-mnist-strict-s40-bf9b8d62a3-6313c899-91107ec7,completed,pilot,MNIST,lenet_classic,strict,0.1,20,40,42,bf9b8d62a30c220555e195df3252f986a0c03dd477019b6b6a453fd42eed2da9,6313c8995a3317de03806ea80576a7f779ee9823,00c6c50ee3540537bbb56ab2b6567b541f42b093,results/runs/pilot-mnist-strict-s40-bf9b8d62a3-6313c899-91107ec7/20260713T002955Z-2c39825d,2026-07-13T00:29:55Z,2026-07-13T00:30:13Z,False,,3,3,61706,0.8892354683304721,macro_f1,16.09814290599752,['results/splits/MNIST_train-validation_seed42_subset12000_val0p15.npz'],{'MNIST_train-validation_seed42_subset12000_val0p15.npz': '6c6f8748f1003f079bd425b2470544c76c376537ce3707985c06ed85755279f4'},91107ec7a29950819b7975670fb3108178688e6dc4461075a317ecc1a8681a9d,,,,,,,,,,,
20260713T003017Z-3be14681,pilot-mnist-strict-s41-ecb059f194-6313c899-91107ec7,completed,pilot,MNIST,lenet_classic,strict,0.1,20,41,42,ecb059f19470d16bef3054b3f1682959ac8c06c53f6a28f1d3d6a38da6786077,6313c8995a3317de03806ea80576a7f779ee9823,00c6c50ee3540537bbb56ab2b6567b541f42b093,results/runs/pilot-mnist-strict-s41-ecb059f194-6313c899-91107ec7/20260713T003017Z-3be14681,2026-07-13T00:30:17Z,2026-07-13T00:30:35Z,False,,3,3,61706,0.890470435593709,macro_f1,16.11990167299882,['results/splits/MNIST_train-validation_seed42_subset12000_val0p15.npz'],{'MNIST_train-validation_seed42_subset12000_val0p15.npz': '6c6f8748f1003f079bd425b2470544c76c376537ce3707985c06ed85755279f4'},91107ec7a29950819b7975670fb3108178688e6dc4461075a317ecc1a8681a9d,,,,,,,,,,,
20260713T003039Z-efb9a721,pilot-mnist-strict-s42-02cfbb2809-6313c899-91107ec7,completed,pilot,MNIST,lenet_classic,strict,0.1,20,42,42,02cfbb28095925de567d6f40dc77c808f253669e43e575b6c49a4d9c72389bed,6313c8995a3317de03806ea80576a7f779ee9823,00c6c50ee3540537bbb56ab2b6567b541f42b093,results/runs/pilot-mnist-strict-s42-02cfbb2809-6313c899-91107ec7/20260713T003039Z-efb9a721,2026-07-13T00:30:39Z,2026-07-13T00:30:57Z,False,,3,3,61706,0.8911413030655645,macro_f1,16.185451082998043,['results/splits/MNIST_train-validation_seed42_subset12000_val0p15.npz'],{'MNIST_train-validation_seed42_subset12000_val0p15.npz': '6c6f8748f1003f079bd425b2470544c76c376537ce3707985c06ed85755279f4'},91107ec7a29950819b7975670fb3108178688e6dc4461075a317ecc1a8681a9d,,,,,,,,,,,
20260713T015821Z-e2ab5620,final-mnist-bp-s0-137d580233-140e77cc-ec7d5437,completed,final,MNIST,lenet_classic,bp,,,0,42,137d580233fe8974d218d8c31c4146ea5f834e76c1c558e276265882b3351baa,140e77cc2083bf04234dcea16b95803e63cb0537,00c6c50ee3540537bbb56ab2b6567b541f42b093,results/runs/final-mnist-bp-s0-137d580233-140e77cc-ec7d5437/20260713T015821Z-e2ab5620,2026-07-13T01:58:21Z,2026-07-13T01:58:52Z,True,,10,10,61706,0.9836625505106168,macro_f1,25.328498695002054,"['results/splits/MNIST_train-validation_seed42_subsetall_val0p15.npz', 'results/splits/MNIST_test_seed1042_subsetall.npz']","{'MNIST_train-validation_seed42_subsetall_val0p15.npz': '50c9a4b3a27560980abb042bbae0e3b9d6df75732f5698d984ea7ae2c9aa4314', 'MNIST_test_seed1042_subsetall.npz': '091612244d2c0528aac2991272e7e19e7d72141172298e7240f4ee6015b6194d'}",ec7d54375867ae4e5d9379010b4bbea87328590417e988c642f007c6d8b15242,2.5328498695002053,1.7112152330009849,cuda,AMD Radeon RX 7700 XT,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,0.04536530494717881,0.9852,0.9851698419148791,129994240.0,138412032.0
20260713T015856Z-43928c63,final-mnist-fixedpred-s0-5c68dc20f2-140e77cc-ec7d5437,completed,final,MNIST,lenet_classic,fixedpred,0.1,10,0,42,5c68dc20f204b8c5270e226cf916a37d0f99dc4eb107e1e0d94b6525356ae3be,140e77cc2083bf04234dcea16b95803e63cb0537,00c6c50ee3540537bbb56ab2b6567b541f42b093,results/runs/final-mnist-fixedpred-s0-5c68dc20f2-140e77cc-ec7d5437/20260713T015856Z-43928c63,2026-07-13T01:58:56Z,2026-07-13T02:00:10Z,True,,10,10,61706,0.9842254018766882,macro_f1,68.10183420299654,"['results/splits/MNIST_train-validation_seed42_subsetall_val0p15.npz', 'results/splits/MNIST_test_seed1042_subsetall.npz']","{'MNIST_train-validation_seed42_subsetall_val0p15.npz': '50c9a4b3a27560980abb042bbae0e3b9d6df75732f5698d984ea7ae2c9aa4314', 'MNIST_test_seed1042_subsetall.npz': '091612244d2c0528aac2991272e7e19e7d72141172298e7240f4ee6015b6194d'}",ec7d54375867ae4e5d9379010b4bbea87328590417e988c642f007c6d8b15242,6.810183420299654,5.980447298999934,cuda,AMD Radeon RX 7700 XT,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,0.044533790034940464,0.9857,0.9856437345949873,160873472.0,174063616.0
20260713T020014Z-f1c7f164,final-mnist-exact-s0-77cd2803c5-140e77cc-ec7d5437,completed,final,MNIST,lenet_classic,exact,0.1,20,0,42,77cd2803c55f31979a8ea8d65672a12d8ef80aaca94b9971d17d08630b333829,140e77cc2083bf04234dcea16b95803e63cb0537,00c6c50ee3540537bbb56ab2b6567b541f42b093,results/runs/final-mnist-exact-s0-77cd2803c5-140e77cc-ec7d5437/20260713T020014Z-f1c7f164,2026-07-13T02:00:14Z,2026-07-13T02:00:50Z,True,,10,10,61706,0.9836625505106168,macro_f1,29.836121654007002,"['results/splits/MNIST_train-validation_seed42_subsetall_val0p15.npz', 'results/splits/MNIST_test_seed1042_subsetall.npz']","{'MNIST_train-validation_seed42_subsetall_val0p15.npz': '50c9a4b3a27560980abb042bbae0e3b9d6df75732f5698d984ea7ae2c9aa4314', 'MNIST_test_seed1042_subsetall.npz': '091612244d2c0528aac2991272e7e19e7d72141172298e7240f4ee6015b6194d'}",ec7d54375867ae4e5d9379010b4bbea87328590417e988c642f007c6d8b15242,2.9836121654007,2.1368017790009617,cuda,AMD Radeon RX 7700 XT,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,0.04536530494717881,0.9852,0.9851698419148791,164927488.0,186646528.0
20260713T020054Z-641f550d,final-mnist-strict-s0-4bef0c010c-140e77cc-ec7d5437,completed,final,MNIST,lenet_classic,strict,0.05,20,0,42,4bef0c010ca6dd32a7bd937217128931b6313530c7f9c56e046cef761a78ce7f,140e77cc2083bf04234dcea16b95803e63cb0537,00c6c50ee3540537bbb56ab2b6567b541f42b093,results/runs/final-mnist-strict-s0-4bef0c010c-140e77cc-ec7d5437/20260713T020054Z-641f550d,2026-07-13T02:00:54Z,2026-07-13T02:03:06Z,True,,10,10,61706,0.9826764831023862,macro_f1,126.90449741499833,"['results/splits/MNIST_train-validation_seed42_subsetall_val0p15.npz', 'results/splits/MNIST_test_seed1042_subsetall.npz']","{'MNIST_train-validation_seed42_subsetall_val0p15.npz': '50c9a4b3a27560980abb042bbae0e3b9d6df75732f5698d984ea7ae2c9aa4314', 'MNIST_test_seed1042_subsetall.npz': '091612244d2c0528aac2991272e7e19e7d72141172298e7240f4ee6015b6194d'}",ec7d54375867ae4e5d9379010b4bbea87328590417e988c642f007c6d8b15242,12.690449741499833,11.874323860000004,cuda,AMD Radeon RX 7700 XT,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,0.04763269434273243,0.9857,0.9856049359203727,156862464.0,188743680.0
20260713T020311Z-2253ee61,final-mnist-fixedpred-s1-4fdba821a6-140e77cc-ec7d5437,completed,final,MNIST,lenet_classic,fixedpred,0.1,10,1,42,4fdba821a62b6d2a09f88d5c0d7c238f870d2ddccb4e7148393cb05891ddf0e6,140e77cc2083bf04234dcea16b95803e63cb0537,00c6c50ee3540537bbb56ab2b6567b541f42b093,results/runs/final-mnist-fixedpred-s1-4fdba821a6-140e77cc-ec7d5437/20260713T020311Z-2253ee61,2026-07-13T02:03:11Z,2026-07-13T02:04:24Z,True,,10,10,61706,0.9843300640869879,macro_f1,68.35306048099665,"['results/splits/MNIST_train-validation_seed42_subsetall_val0p15.npz', 'results/splits/MNIST_test_seed1042_subsetall.npz']","{'MNIST_train-validation_seed42_subsetall_val0p15.npz': '50c9a4b3a27560980abb042bbae0e3b9d6df75732f5698d984ea7ae2c9aa4314', 'MNIST_test_seed1042_subsetall.npz': '091612244d2c0528aac2991272e7e19e7d72141172298e7240f4ee6015b6194d'}",ec7d54375867ae4e5d9379010b4bbea87328590417e988c642f007c6d8b15242,6.835306048099665,6.006117410501247,cuda,AMD Radeon RX 7700 XT,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,0.04466034164633602,0.9861,0.9860246545391946,160873472.0,174063616.0
20260713T020429Z-9a715696,final-mnist-strict-s1-d8014e46f7-140e77cc-ec7d5437,completed,final,MNIST,lenet_classic,strict,0.05,20,1,42,d8014e46f714dfe755dace6cd706cc7ee9352d2a9e03e7049c399ecba9ed46d2,140e77cc2083bf04234dcea16b95803e63cb0537,00c6c50ee3540537bbb56ab2b6567b541f42b093,results/runs/final-mnist-strict-s1-d8014e46f7-140e77cc-ec7d5437/20260713T020429Z-9a715696,2026-07-13T02:04:29Z,2026-07-13T02:06:41Z,True,,10,10,61706,0.982953586186356,macro_f1,127.40024549600275,"['results/splits/MNIST_train-validation_seed42_subsetall_val0p15.npz', 'results/splits/MNIST_test_seed1042_subsetall.npz']","{'MNIST_train-validation_seed42_subsetall_val0p15.npz': '50c9a4b3a27560980abb042bbae0e3b9d6df75732f5698d984ea7ae2c9aa4314', 'MNIST_test_seed1042_subsetall.npz': '091612244d2c0528aac2991272e7e19e7d72141172298e7240f4ee6015b6194d'}",ec7d54375867ae4e5d9379010b4bbea87328590417e988c642f007c6d8b15242,12.740024549600275,11.938542882000547,cuda,AMD Radeon RX 7700 XT,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,0.04739681158177555,0.9856,0.9854972959542063,156862464.0,188743680.0
20260713T020646Z-c6ce9982,final-mnist-exact-s1-52150fe8ed-140e77cc-ec7d5437,completed,final,MNIST,lenet_classic,exact,0.1,20,1,42,52150fe8ed4f5f3d31d6a8a26d43e159e8eb58edfcb531199688622f19917898,140e77cc2083bf04234dcea16b95803e63cb0537,00c6c50ee3540537bbb56ab2b6567b541f42b093,results/runs/final-mnist-exact-s1-52150fe8ed-140e77cc-ec7d5437/20260713T020646Z-c6ce9982,2026-07-13T02:06:46Z,2026-07-13T02:07:20Z,True,,10,10,61706,0.9833532786882324,macro_f1,29.155347657993843,"['results/splits/MNIST_train-validation_seed42_subsetall_val0p15.npz', 'results/splits/MNIST_test_seed1042_subsetall.npz']","{'MNIST_train-validation_seed42_subsetall_val0p15.npz': '50c9a4b3a27560980abb042bbae0e3b9d6df75732f5698d984ea7ae2c9aa4314', 'MNIST_test_seed1042_subsetall.npz': '091612244d2c0528aac2991272e7e19e7d72141172298e7240f4ee6015b6194d'}",ec7d54375867ae4e5d9379010b4bbea87328590417e988c642f007c6d8b15242,2.9155347657993844,2.097882682499403,cuda,AMD Radeon RX 7700 XT,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,0.04638643063306808,0.9857,0.9856229374705704,164927488.0,186646528.0
20260713T020725Z-fb2e9938,final-mnist-bp-s1-6f74fbf6f6-140e77cc-ec7d5437,completed,final,MNIST,lenet_classic,bp,,,1,42,6f74fbf6f6e984bf51ebca83afe66580b3eabe6872d24c949c7719b769b8c787,140e77cc2083bf04234dcea16b95803e63cb0537,00c6c50ee3540537bbb56ab2b6567b541f42b093,results/runs/final-mnist-bp-s1-6f74fbf6f6-140e77cc-ec7d5437/20260713T020725Z-fb2e9938,2026-07-13T02:07:25Z,2026-07-13T02:07:56Z,True,,10,10,61706,0.9833532786882324,macro_f1,25.556942749000882,"['results/splits/MNIST_train-validation_seed42_subsetall_val0p15.npz', 'results/splits/MNIST_test_seed1042_subsetall.npz']","{'MNIST_train-validation_seed42_subsetall_val0p15.npz': '50c9a4b3a27560980abb042bbae0e3b9d6df75732f5698d984ea7ae2c9aa4314', 'MNIST_test_seed1042_subsetall.npz': '091612244d2c0528aac2991272e7e19e7d72141172298e7240f4ee6015b6194d'}",ec7d54375867ae4e5d9379010b4bbea87328590417e988c642f007c6d8b15242,2.5556942749000884,1.7391832855028042,cuda,AMD Radeon RX 7700 XT,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,0.04638643063306808,0.9857,0.9856229374705704,129994240.0,138412032.0
20260713T020800Z-48c911da,final-mnist-exact-s2-291fb10422-140e77cc-ec7d5437,completed,final,MNIST,lenet_classic,exact,0.1,20,2,42,291fb104222c14920335e53d546dcabe64da91162dfa26a3e4d7ab0d5331cb79,140e77cc2083bf04234dcea16b95803e63cb0537,00c6c50ee3540537bbb56ab2b6567b541f42b093,results/runs/final-mnist-exact-s2-291fb10422-140e77cc-ec7d5437/20260713T020800Z-48c911da,2026-07-13T02:08:00Z,2026-07-13T02:08:35Z,True,,10,10,61706,0.9837816403891446,macro_f1,29.303931281992845,"['results/splits/MNIST_train-validation_seed42_subsetall_val0p15.npz', 'results/splits/MNIST_test_seed1042_subsetall.npz']","{'MNIST_train-validation_seed42_subsetall_val0p15.npz': '50c9a4b3a27560980abb042bbae0e3b9d6df75732f5698d984ea7ae2c9aa4314', 'MNIST_test_seed1042_subsetall.npz': '091612244d2c0528aac2991272e7e19e7d72141172298e7240f4ee6015b6194d'}",ec7d54375867ae4e5d9379010b4bbea87328590417e988c642f007c6d8b15242,2.9303931281992845,2.1112618209990615,cuda,AMD Radeon RX 7700 XT,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,0.04520378766059875,0.9859,0.9858467534060436,164927488.0,186646528.0
20260713T020839Z-05106808,final-mnist-bp-s2-ba5064f784-140e77cc-ec7d5437,completed,final,MNIST,lenet_classic,bp,,,2,42,ba5064f784a3b5a74cc359010e28a42d5c662e523d0c1df3da71d66a3014c4ff,140e77cc2083bf04234dcea16b95803e63cb0537,00c6c50ee3540537bbb56ab2b6567b541f42b093,results/runs/final-mnist-bp-s2-ba5064f784-140e77cc-ec7d5437/20260713T020839Z-05106808,2026-07-13T02:08:39Z,2026-07-13T02:09:10Z,True,,10,10,61706,0.9837816403891446,macro_f1,25.121704354995018,"['results/splits/MNIST_train-validation_seed42_subsetall_val0p15.npz', 'results/splits/MNIST_test_seed1042_subsetall.npz']","{'MNIST_train-validation_seed42_subsetall_val0p15.npz': '50c9a4b3a27560980abb042bbae0e3b9d6df75732f5698d984ea7ae2c9aa4314', 'MNIST_test_seed1042_subsetall.npz': '091612244d2c0528aac2991272e7e19e7d72141172298e7240f4ee6015b6194d'}",ec7d54375867ae4e5d9379010b4bbea87328590417e988c642f007c6d8b15242,2.5121704354995016,1.700824500499948,cuda,AMD Radeon RX 7700 XT,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,0.04520378766059875,0.9859,0.9858467534060436,129994240.0,138412032.0
20260713T020914Z-7a92f42b,final-mnist-strict-s2-c08faf3020-140e77cc-ec7d5437,completed,final,MNIST,lenet_classic,strict,0.05,20,2,42,c08faf302083de9d78d1fe611926b526608e4f91bb91d3089090326898d8bb38,140e77cc2083bf04234dcea16b95803e63cb0537,00c6c50ee3540537bbb56ab2b6567b541f42b093,results/runs/final-mnist-strict-s2-c08faf3020-140e77cc-ec7d5437/20260713T020914Z-7a92f42b,2026-07-13T02:09:14Z,2026-07-13T02:11:25Z,True,,10,10,61706,0.9827629978526563,macro_f1,125.96233441299773,"['results/splits/MNIST_train-validation_seed42_subsetall_val0p15.npz', 'results/splits/MNIST_test_seed1042_subsetall.npz']","{'MNIST_train-validation_seed42_subsetall_val0p15.npz': '50c9a4b3a27560980abb042bbae0e3b9d6df75732f5698d984ea7ae2c9aa4314', 'MNIST_test_seed1042_subsetall.npz': '091612244d2c0528aac2991272e7e19e7d72141172298e7240f4ee6015b6194d'}",ec7d54375867ae4e5d9379010b4bbea87328590417e988c642f007c6d8b15242,12.596233441299773,11.777232967999225,cuda,AMD Radeon RX 7700 XT,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,0.04699327814485878,0.9852,0.9850789395725054,156862464.0,188743680.0
